+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Wed Jun 10 22:11:26 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go_v2 in MAL1)                             |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|2591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.63|  0.01|
|2592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.60|  0.01|
|2593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.80|  0.01|
|2596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.09|  0.01|
|2599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.06|  0.01|
|2601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.63|  0.01|
|2604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     60.33|  0.01|
|2605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.42|  0.01|
|2610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     60.57|  0.01|
|2611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.60|  0.01|
|2613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.83|  0.01|
|2617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.62|  0.01|
|2622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.66|  0.01|
|2626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.83|  0.01|
|2627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.66|  0.01|
|2628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.42|  0.01|
|2630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.11|  0.01|
|2634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.63|  0.01|
|2648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.15|  0.01|
|2652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     60.82|  0.01|
|2663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.36|  0.01|
|2666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.37|  0.01|
|2668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.09|  0.01|
|2669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.14|  0.01|
|2675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.86|  0.01|
|2682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.83|  0.01|
|2689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.15|  0.01|
|2691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.86|  0.01|
|2696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.62|  0.01|
|2699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.35|  0.01|
|2700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.60|  0.01|
|2712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.86|  0.01|
|2729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.32|  0.01|
|2733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.37|  0.01|
|2738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.06|  0.01|
|2740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.78|  0.01|
|2748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.54|  0.01|
|2760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.06|  0.01|
|2784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.31|  0.01|
|2801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.83|  0.01|
|2816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.55|  0.01|
|2820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.83|  0.01|
|2821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.54|  0.01|
|2826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.80|  0.01|
|2828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.78|  0.01|
|2829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.83|  0.01|
|2833| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2834| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.55|  0.01|
|2835| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2836| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2837| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.37|  0.01|
|2838| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2839| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.31|  0.01|
|2840| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2841| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.84|  0.01|
|2842| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2843| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.61|  0.01|
|2844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.06|  0.01|
|2846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.09|  0.01|
|2847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.64|  0.01|
|2848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.44|  0.01|
|2849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.09|  0.01|
|2851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.63|  0.01|
|2852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.37|  0.01|
|2853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.38|  0.01|
|2854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.35|  0.01|
|2855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.09|  0.01|
|2856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.15|  0.01|
|2857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.61|  0.01|
|2860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.40|  0.01|
|2861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.12|  0.01|
|2862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.44|  0.01|
|2863| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.38|  0.01|
|2864| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.66|  0.01|
|2865| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.86|  0.01|
|2866| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2867| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.40|  0.01|
|2868| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     35.95|  0.01|
|2869| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.87|  0.01|
|2870| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.64|  0.01|
|2871| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.43|  0.01|
|2872| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.63|  0.01|
|2873| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.38|  0.01|
|2874| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.67|  0.01|
|2875| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.41|  0.01|
|2876| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     33.73|  0.01|
|2877| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.41|  0.01|
|2878| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.69|  0.01|
|2879| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2880| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.43|  0.01|
|2881| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.23|  0.01|
|2882| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.38|  0.01|
|2883| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.16|  0.01|
|2884| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.20|  0.01|
|2885| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.61|  0.01|
|2886| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     35.70|  0.01|
|2887| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     33.49|  0.01|
|2888| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.47|  0.01|
|2889| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.72|  0.01|
|2890| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.40|  0.01|
|2891| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.93|  0.01|
|2892| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     32.26|  0.01|
|2893| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     33.49|  0.01|
|2894| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.44|  0.01|
|2895| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.90|  0.01|
|2896| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     33.49|  0.01|
|2897| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     33.49|  0.01|
|2898| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.23|  0.01|
|2899| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     32.50|  0.01|
|2900| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.43|  0.01|
|2901| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.20|  0.01|
|2902| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     32.26|  0.01|
|2903| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     31.02|  0.01|
|2904| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     32.75|  0.01|
|2905| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     30.29|  0.01|
|2906| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     32.75|  0.01|
|2907| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     32.26|  0.01|
|2908| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.96|  0.01|
