+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:38 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__t4travtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
| 319| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1121|  0.04|
| 320| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1130|  0.04|
| 321| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1144|  0.04|
| 322| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1120|  0.04|
| 323| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1135|  0.04|
| 324| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1106|  0.04|
| 325| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1109|  0.04|
| 326| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1122|  0.04|
| 327| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1113|  0.04|
| 328| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1099|  0.04|
| 329| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1092|  0.04|
| 330| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1104|  0.04|
| 331| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1053|  0.04|
| 332| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1111|  0.04|
| 333| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1067|  0.04|
| 334| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1089|  0.04|
| 335| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1065|  0.04|
| 336| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1063|  0.04|
| 337| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1046|  0.03|
| 338| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1058|  0.04|
| 339| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1050|  0.03|
| 340| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1038|  0.03|
| 341| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1046|  0.03|
| 342| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1033|  0.03|
| 343| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1060|  0.04|
| 344| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1020|  0.03|
| 345| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1055|  0.04|
| 346| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1005|  0.03|
| 347| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1020|  0.03|
| 348| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1033|  0.03|
| 349| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1003|  0.03|
| 350| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1014|  0.03|
| 351| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       994|  0.03|
| 352| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1013|  0.03|
| 353| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1008|  0.03|
| 354| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       991|  0.03|
| 355| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1012|  0.03|
| 356| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       971|  0.03|
| 357| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       979|  0.03|
| 358| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       992|  0.03|
| 359| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       986|  0.03|
| 360| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       983|  0.03|
| 361| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       951|  0.03|
| 362| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       968|  0.03|
| 363| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       970|  0.03|
| 364| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       971|  0.03|
| 365| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       979|  0.03|
| 366| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       939|  0.03|
| 367| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       963|  0.03|
| 368| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       952|  0.03|
| 369| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       960|  0.03|
| 370| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       957|  0.03|
| 371| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       933|  0.03|
| 372| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       946|  0.03|
| 373| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       953|  0.03|
| 374| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       945|  0.03|
| 375| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       928|  0.03|
| 376| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       932|  0.03|
| 377| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       919|  0.03|
| 378| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       931|  0.03|
| 379| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       930|  0.03|
| 380| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       944|  0.03|
| 381| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       917|  0.03|
| 382| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       894|  0.03|
| 383| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       928|  0.03|
| 384| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       927|  0.03|
| 385| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       933|  0.03|
| 386| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       908|  0.03|
| 387| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       932|  0.03|
| 388| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       912|  0.03|
| 389| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       918|  0.03|
| 390| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       919|  0.03|
| 391| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       892|  0.03|
| 392| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       937|  0.03|
| 393| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       903|  0.03|
| 394| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       907|  0.03|
| 395| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       912|  0.03|
| 396| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       901|  0.03|
| 397| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       923|  0.03|
| 398| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       911|  0.03|
| 399| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       905|  0.03|
| 400| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       899|  0.03|
| 401| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       913|  0.03|
| 402| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       896|  0.03|
| 403| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       908|  0.03|
| 404| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       895|  0.03|
| 405| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       898|  0.03|
| 406| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       896|  0.03|
| 407| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       881|  0.03|
| 408| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       919|  0.03|
| 409| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       882|  0.03|
| 410| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       904|  0.03|
| 411| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       875|  0.03|
| 412| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       895|  0.03|
| 413| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       887|  0.03|
| 414| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       890|  0.03|
| 415| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       885|  0.03|
| 416| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       879|  0.03|
| 417| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       860|  0.03|
| 418| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       892|  0.03|
| 419| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       881|  0.03|
| 420| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       876|  0.03|
| 421| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       860|  0.03|
| 422| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       889|  0.03|
| 423| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       865|  0.03|
| 424| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       872|  0.03|
| 425| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       858|  0.03|
| 426| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       870|  0.03|
| 427| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       881|  0.03|
| 428| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       868|  0.03|
| 429| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       849|  0.03|
| 430| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       868|  0.03|
| 431| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       843|  0.03|
| 432| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       847|  0.03|
| 433| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       853|  0.03|
| 434| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       854|  0.03|
| 435| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       844|  0.03|
| 436| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       843|  0.03|
| 437| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       855|  0.03|
| 438| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       845|  0.03|
| 439| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       840|  0.03|
| 440| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       839|  0.03|
| 441| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       833|  0.03|
| 442| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       821|  0.03|
| 443| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       842|  0.03|
| 444| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       818|  0.03|
| 445| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       836|  0.03|
| 446| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       828|  0.03|
| 447| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       832|  0.03|
| 448| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       828|  0.03|
| 449| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       822|  0.03|
| 450| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       807|  0.03|
| 451| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       813|  0.03|
| 452| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       802|  0.03|
| 453| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       824|  0.03|
| 454| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       806|  0.03|
| 455| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       785|  0.03|
| 456| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       825|  0.03|
| 457| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       801|  0.03|
| 458| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       794|  0.03|
| 459| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       805|  0.03|
| 460| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       809|  0.03|
| 461| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       793|  0.03|
| 462| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       797|  0.03|
| 463| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 464| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       789|  0.03|
| 465| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       776|  0.03|
| 466| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       792|  0.03|
| 467| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       779|  0.03|
| 468| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       778|  0.03|
| 469| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 470| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       766|  0.03|
| 471| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       763|  0.03|
| 472| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       759|  0.03|
| 473| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       761|  0.03|
| 474| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       771|  0.03|
| 475| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       769|  0.03|
| 476| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       760|  0.03|
| 477| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       748|  0.02|
| 478| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       740|  0.02|
| 479| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       758|  0.03|
| 480| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       743|  0.02|
| 481| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       741|  0.02|
| 482| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       716|  0.02|
| 483| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       742|  0.02|
| 484| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       731|  0.02|
| 485| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       741|  0.02|
| 486| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       740|  0.02|
| 487| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       720|  0.02|
| 488| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       740|  0.02|
| 489| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       723|  0.02|
| 490| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       743|  0.02|
| 491| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       731|  0.02|
| 492| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       703|  0.02|
| 493| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       720|  0.02|
| 494| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       707|  0.02|
| 495| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       736|  0.02|
| 496| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       688|  0.02|
| 497| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       700|  0.02|
| 498| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       699|  0.02|
| 499| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       711|  0.02|
| 500| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       712|  0.02|
| 501| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       684|  0.02|
| 502| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       681|  0.02|
| 503| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       700|  0.02|
| 504| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       681|  0.02|
| 505| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       707|  0.02|
| 506| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       683|  0.02|
| 507| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       677|  0.02|
| 508| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       668|  0.02|
| 509| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       668|  0.02|
| 510| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       678|  0.02|
| 511| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       664|  0.02|
| 512| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       676|  0.02|
| 513| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       651|  0.02|
| 514| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       650|  0.02|
| 515| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       674|  0.02|
| 516| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       650|  0.02|
| 517| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       677|  0.02|
| 518| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       644|  0.02|
| 519| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       654|  0.02|
| 520| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       651|  0.02|
| 521| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       621|  0.02|
| 522| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       667|  0.02|
| 523| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       613|  0.02|
| 524| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       654|  0.02|
| 525| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       638|  0.02|
| 526| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       633|  0.02|
| 527| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       653|  0.02|
| 528| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       609|  0.02|
| 529| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       651|  0.02|
| 530| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       612|  0.02|
| 531| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       626|  0.02|
| 532| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       627|  0.02|
| 533| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       612|  0.02|
| 534| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       621|  0.02|
| 535| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       595|  0.02|
| 536| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       616|  0.02|
| 537| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       600|  0.02|
| 538| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       626|  0.02|
| 539| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       594|  0.02|
| 540| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       597|  0.02|
| 541| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       603|  0.02|
| 542| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       583|  0.02|
| 543| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       605|  0.02|
| 544| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       568|  0.02|
| 545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       596|  0.02|
| 546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       589|  0.02|
| 547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       576|  0.02|
| 548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       594|  0.02|
| 549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       561|  0.02|
| 550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       582|  0.02|
| 551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       577|  0.02|
| 552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       553|  0.02|
| 553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       579|  0.02|
| 554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       559|  0.02|
| 555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       567|  0.02|
| 556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       553|  0.02|
| 557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       558|  0.02|
| 558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       558|  0.02|
| 559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       536|  0.02|
| 560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       545|  0.02|
| 561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       543|  0.02|
| 562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       534|  0.02|
| 563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       551|  0.02|
| 564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       527|  0.02|
| 565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       556|  0.02|
| 566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       517|  0.02|
| 567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       534|  0.02|
| 568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       540|  0.02|
| 569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       524|  0.02|
| 570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       529|  0.02|
| 571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       519|  0.02|
| 572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       520|  0.02|
| 573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       499|  0.02|
| 574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       529|  0.02|
| 575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       514|  0.02|
| 576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       526|  0.02|
| 577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       520|  0.02|
| 578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       524|  0.02|
| 579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       509|  0.02|
| 580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       508|  0.02|
| 581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       498|  0.02|
| 582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       502|  0.02|
| 583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       503|  0.02|
| 584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       507|  0.02|
| 585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       496|  0.02|
| 586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       487|  0.02|
| 587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       502|  0.02|
| 588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       491|  0.02|
| 589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       515|  0.02|
| 590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       482|  0.02|
| 591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       481|  0.02|
| 592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       501|  0.02|
| 593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       482|  0.02|
| 594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       487|  0.02|
| 595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       475|  0.02|
| 596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       483|  0.02|
| 597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       479|  0.02|
| 598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       483|  0.02|
| 599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       479|  0.02|
| 600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       471|  0.02|
| 601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       475|  0.02|
| 602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       454|  0.02|
| 603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       473|  0.02|
| 604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       450|  0.01|
| 605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       464|  0.02|
| 606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       463|  0.02|
| 607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       445|  0.01|
| 608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       469|  0.02|
| 609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       458|  0.02|
| 610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       449|  0.01|
| 611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       443|  0.01|
| 612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       459|  0.02|
| 613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       459|  0.02|
| 614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       435|  0.01|
| 615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       441|  0.01|
| 616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       447|  0.01|
| 617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       441|  0.01|
| 618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       435|  0.01|
| 619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       419|  0.01|
| 620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       456|  0.02|
| 621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       424|  0.01|
| 622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       428|  0.01|
| 623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       429|  0.01|
| 624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       420|  0.01|
| 625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       433|  0.01|
| 626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       436|  0.01|
| 627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       425|  0.01|
| 628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       408|  0.01|
| 629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       446|  0.01|
| 630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       425|  0.01|
| 631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       435|  0.01|
| 632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       415|  0.01|
| 633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       422|  0.01|
| 634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       425|  0.01|
| 635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       424|  0.01|
| 636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       420|  0.01|
| 637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       414|  0.01|
| 638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       425|  0.01|
| 639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       406|  0.01|
| 640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       408|  0.01|
| 641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       420|  0.01|
| 642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       404|  0.01|
| 643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       426|  0.01|
| 644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       403|  0.01|
| 645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       391|  0.01|
| 646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       420|  0.01|
| 647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       400|  0.01|
| 648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       405|  0.01|
| 649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       390|  0.01|
| 650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       393|  0.01|
| 651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       399|  0.01|
