+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Thu Apr 16 19:16:46 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go in MAL1)                                |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|2545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.15|  0.01|
|2546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     62.79|  0.01|
|2547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.36|  0.01|
|2548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     60.08|  0.01|
|2549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     63.53|  0.02|
|2551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.83|  0.01|
|2552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     60.08|  0.01|
|2554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.56|  0.01|
|2558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.31|  0.01|
|2559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.42|  0.01|
|2567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.60|  0.01|
|2569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.42|  0.01|
|2571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.86|  0.01|
|2572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.11|  0.01|
|2573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.37|  0.01|
|2574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.63|  0.01|
|2576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.14|  0.01|
|2577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.11|  0.01|
|2578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.37|  0.01|
|2579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     65.00|  0.02|
|2581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.06|  0.01|
|2586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.62|  0.01|
|2587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.42|  0.01|
|2588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.94|  0.01|
|2590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.85|  0.01|
|2593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.45|  0.01|
|2598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.85|  0.01|
|2601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.80|  0.01|
|2605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.66|  0.01|
|2608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.42|  0.01|
|2611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.37|  0.01|
|2612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.14|  0.01|
|2616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.11|  0.01|
|2617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.37|  0.01|
|2623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.36|  0.01|
|2624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.48|  0.01|
|2629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.62|  0.01|
|2630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.66|  0.01|
|2631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.14|  0.01|
|2634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     61.56|  0.01|
|2635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.11|  0.01|
|2637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     59.83|  0.01|
|2640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.65|  0.01|
|2644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.17|  0.01|
|2645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.85|  0.01|
|2649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.89|  0.01|
|2650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.55|  0.01|
|2651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.91|  0.01|
|2653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.14|  0.01|
|2657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.94|  0.01|
|2661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.85|  0.01|
|2666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.85|  0.01|
|2668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.63|  0.01|
|2669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.40|  0.01|
|2673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.66|  0.01|
|2675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.62|  0.01|
|2680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.62|  0.01|
|2685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     57.12|  0.01|
|2686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     58.11|  0.01|
|2689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.63|  0.01|
|2696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.94|  0.01|
|2703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.43|  0.01|
|2705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.31|  0.01|
|2706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     56.39|  0.01|
|2710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.46|  0.01|
|2712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.54|  0.01|
|2713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.95|  0.01|
|2717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.71|  0.01|
|2719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.32|  0.01|
|2720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.92|  0.01|
|2730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.72|  0.01|
|2731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.51|  0.01|
|2738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.69|  0.01|
|2743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     52.20|  0.01|
|2746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.32|  0.01|
|2747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     54.66|  0.01|
|2753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.18|  0.01|
|2754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.23|  0.01|
|2758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     53.68|  0.01|
|2759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.98|  0.01|
|2766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     55.15|  0.01|
|2769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.00|  0.01|
|2773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.78|  0.01|
|2774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     51.21|  0.01|
|2775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.28|  0.01|
|2776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.06|  0.01|
|2777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     50.97|  0.01|
|2780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.74|  0.01|
|2782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.31|  0.01|
|2783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.06|  0.01|
|2784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.54|  0.01|
|2785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.80|  0.01|
|2786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.24|  0.01|
|2787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.55|  0.01|
|2788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.80|  0.01|
|2790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.29|  0.01|
|2791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.80|  0.01|
|2792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.03|  0.01|
|2793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.31|  0.01|
|2794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.32|  0.01|
|2795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     49.49|  0.01|
|2796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.83|  0.01|
|2797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.54|  0.01|
|2798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.75|  0.01|
|2799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.31|  0.01|
|2800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.84|  0.01|
|2801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.09|  0.01|
|2802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.34|  0.01|
|2804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.26|  0.01|
|2805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.89|  0.01|
|2806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.55|  0.01|
|2807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.63|  0.01|
|2808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.84|  0.01|
|2809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     48.01|  0.01|
|2810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.35|  0.01|
|2811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.61|  0.01|
|2813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.66|  0.01|
|2814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.60|  0.01|
|2815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.58|  0.01|
|2816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.52|  0.01|
|2817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.35|  0.01|
|2818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     45.55|  0.01|
|2819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.38|  0.01|
|2820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.89|  0.01|
|2821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.32|  0.01|
|2822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.83|  0.01|
|2823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     46.04|  0.01|
|2824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.86|  0.01|
|2825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.86|  0.01|
|2826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.61|  0.01|
|2827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.63|  0.01|
|2828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.64|  0.01|
|2829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.83|  0.01|
|2830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     47.77|  0.01|
|2831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.87|  0.01|
|2832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.90|  0.01|
|2833| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2834| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.15|  0.01|
|2835| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.84|  0.01|
|2836| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.60|  0.01|
|2837| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     35.95|  0.01|
|2838| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     42.10|  0.01|
|2839| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2840| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     43.34|  0.01|
|2841| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.93|  0.01|
|2842| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.63|  0.01|
|2843| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.92|  0.01|
|2844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.61|  0.01|
|2845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.87|  0.01|
|2846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.44|  0.01|
|2848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.23|  0.01|
|2849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     44.57|  0.01|
|2850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     41.37|  0.01|
|2851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.18|  0.01|
|2852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     37.92|  0.01|
|2853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     35.46|  0.01|
|2854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     39.64|  0.01|
|2855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.66|  0.01|
|2856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.66|  0.01|
|2857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.72|  0.01|
|2858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     34.96|  0.01|
|2859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     36.44|  0.01|
|2860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     38.66|  0.01|
|2861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     40.13|  0.01|
|2862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     33.98|  0.01|
