+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:32 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__t3travtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
| 651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       179|  0.01|
| 652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       168|  0.01|
| 653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       173|  0.01|
| 654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       167|  0.01|
| 655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       173|  0.01|
| 656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       170|  0.01|
| 657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       174|  0.01|
| 658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       154|  0.01|
| 659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       172|  0.01|
| 660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       151|  0.01|
| 661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       175|  0.01|
| 662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       159|  0.01|
| 663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       164|  0.01|
| 664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       161|  0.01|
| 665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       160|  0.01|
| 666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       170|  0.01|
| 667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       148|  0.00|
| 668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       159|  0.01|
| 669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       152|  0.01|
| 670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       160|  0.01|
| 671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       154|  0.01|
| 672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       147|  0.00|
| 673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       153|  0.01|
| 674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.00|
| 675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       146|  0.00|
| 676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       142|  0.00|
| 677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       139|  0.00|
| 678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       144|  0.00|
| 679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       129|  0.00|
| 680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.00|
| 681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       133|  0.00|
| 682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       138|  0.00|
| 683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       128|  0.00|
| 684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       128|  0.00|
| 685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       136|  0.00|
| 686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       121|  0.00|
| 687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       139|  0.00|
| 688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       119|  0.00|
| 689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       132|  0.00|
| 690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       132|  0.00|
| 691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       115|  0.00|
| 692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       120|  0.00|
| 693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       119|  0.00|
| 694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       132|  0.00|
| 695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       117|  0.00|
| 696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       116|  0.00|
| 697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       122|  0.00|
| 698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       116|  0.00|
| 699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       119|  0.00|
| 700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       116|  0.00|
| 701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       119|  0.00|
| 702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       114|  0.00|
| 703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       120|  0.00|
| 704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       113|  0.00|
| 705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       112|  0.00|
| 706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       104|  0.00|
| 707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       106|  0.00|
| 708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       109|  0.00|
| 709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       113|  0.00|
| 710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       106|  0.00|
| 711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       110|  0.00|
| 712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       107|  0.00|
| 713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       105|  0.00|
| 714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       100|  0.00|
| 715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       113|  0.00|
| 716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       105|  0.00|
| 717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       102|  0.00|
| 718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       105|  0.00|
| 719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        99|  0.00|
| 720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       103|  0.00|
| 721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        98|  0.00|
| 722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        99|  0.00|
| 723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       107|  0.00|
| 724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        98|  0.00|
| 725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       100|  0.00|
| 726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        95|  0.00|
| 727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       100|  0.00|
| 728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       103|  0.00|
| 729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        91|  0.00|
| 730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        96|  0.00|
| 731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        93|  0.00|
| 732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        94|  0.00|
| 733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       102|  0.00|
| 734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        91|  0.00|
| 735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        97|  0.00|
| 736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        93|  0.00|
| 737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        88|  0.00|
| 738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       101|  0.00|
| 739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        86|  0.00|
| 740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        89|  0.00|
| 741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        88|  0.00|
| 742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        90|  0.00|
| 743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        90|  0.00|
| 744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        95|  0.00|
| 745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        87|  0.00|
| 746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       100|  0.00|
| 747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        92|  0.00|
| 748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        89|  0.00|
| 749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        88|  0.00|
| 750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        90|  0.00|
| 751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        83|  0.00|
| 752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        91|  0.00|
| 753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        85|  0.00|
| 754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        90|  0.00|
| 755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        86|  0.00|
| 756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        82|  0.00|
| 757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        83|  0.00|
| 758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        85|  0.00|
| 759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        81|  0.00|
| 760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        91|  0.00|
| 761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        83|  0.00|
| 762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        77|  0.00|
| 763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        83|  0.00|
| 764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        81|  0.00|
| 765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        83|  0.00|
| 766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        79|  0.00|
| 767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        83|  0.00|
| 768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        76|  0.00|
| 769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        80|  0.00|
| 770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        78|  0.00|
| 771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        74|  0.00|
| 772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        81|  0.00|
| 773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        77|  0.00|
| 774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        80|  0.00|
| 775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        75|  0.00|
| 776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        77|  0.00|
| 777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        79|  0.00|
| 778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        77|  0.00|
| 780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        80|  0.00|
| 781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        68|  0.00|
| 782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        73|  0.00|
| 783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        75|  0.00|
| 784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        78|  0.00|
| 786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        70|  0.00|
| 787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        72|  0.00|
| 788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        66|  0.00|
| 789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        74|  0.00|
| 790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        74|  0.00|
| 791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        70|  0.00|
| 792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        70|  0.00|
| 793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        75|  0.00|
| 794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        68|  0.00|
| 795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        67|  0.00|
| 797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        73|  0.00|
| 799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        71|  0.00|
| 800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        70|  0.00|
| 801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        65|  0.00|
| 802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        59|  0.00|
| 803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        64|  0.00|
| 804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        68|  0.00|
| 806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        59|  0.00|
| 807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        58|  0.00|
| 808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        63|  0.00|
| 809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        55|  0.00|
| 810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        57|  0.00|
| 811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        58|  0.00|
| 812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        57|  0.00|
| 813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        63|  0.00|
| 814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        52|  0.00|
| 815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        65|  0.00|
| 816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        61|  0.00|
| 819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        48|  0.00|
| 820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        64|  0.00|
| 821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        51|  0.00|
| 822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        54|  0.00|
| 823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        47|  0.00|
| 824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        53|  0.00|
| 825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        55|  0.00|
| 826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        51|  0.00|
| 827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        58|  0.00|
| 828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        51|  0.00|
| 829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        51|  0.00|
| 831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        54|  0.00|
| 832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        52|  0.00|
| 833| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 834| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 835| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 836| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 837| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 838| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 839| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        57|  0.00|
| 840| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 841| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        48|  0.00|
| 842| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        47|  0.00|
| 843| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        49|  0.00|
| 844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        48|  0.00|
| 846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        48|  0.00|
| 848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        45|  0.00|
| 851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
| 852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
| 854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        44|  0.00|
| 855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        47|  0.00|
| 856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        42|  0.00|
| 857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
| 860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
| 861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 863| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 864| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 865| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        42|  0.00|
| 866| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 867| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 868| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 869| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 870| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 871| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 872| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 873| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 874| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 875| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 876| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 877| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 878| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 879| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 880| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 881| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 882| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 883| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 884| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 885| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 886| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
| 887| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 888| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 889| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 890| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 891| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
| 892| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 893| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
| 894| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 895| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 896| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
| 897| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
| 898| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 899| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
| 900| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 901| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 902| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 903| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 904| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 905| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 906| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 907| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 908| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
| 909| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 910| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 911| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 912| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 913| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 914| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 915| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 916| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 917| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 918| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 919| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 920| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 921| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 922| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 923| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
| 924| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 925| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 926| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 927| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 928| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 929| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 930| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 931| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 932| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 933| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 934| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 935| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 936| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 937| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 938| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 939| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 940| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 941| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 942| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 943| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 944| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 945| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 946| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 947| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 948| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 949| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 950| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 951| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 952| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 953| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 954| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 955| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 956| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 957| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 958| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 959| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 960| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 961| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 962| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 963| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 964| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 965| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 966| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 967| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 968| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 969| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 970| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 971| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 972| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 973| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 974| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 975| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 976| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 977| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 978| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 979| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 980| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 981| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 982| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 983| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 984| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
