+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Thu Apr 16 19:10:06 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_facs in KEN2)                           |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
| 4008| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4009| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4010| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4011| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4012| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4013| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4014| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4015| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4016| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4017| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4018| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4019| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4020| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4021| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4022| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4023| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4024| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4025| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4026| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4027| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4028| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4029| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4030| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4031| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4032| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4033| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4034| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4035| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4036| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4037| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4038| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4039| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4040| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4041| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4042| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4043| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4044| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4045| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4046| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4047| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4048| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4049| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4050| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4051| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4052| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4053| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4054| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4055| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4056| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4057| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4058| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4059| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4060| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4061| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4062| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4063| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4064| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4065| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4066| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4067| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4068| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4069| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4070| . . . . . . . . . . . . . . . . . . . . . . . . . . |        22|  0.00|
| 4071| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4072| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4073| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4074| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4075| . . . . . . . . . . . . . . . . . . . . . . . . . . |        21|  0.00|
| 4076| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4077| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4078| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4079| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4080| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4081| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4082| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4083| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4084| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4085| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4086| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4087| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4088| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4089| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4090| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4091| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4092| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4093| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4094| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4095| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4096| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4097| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4098| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4099| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4100| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4101| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4102| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4103| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4104| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4105| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4106| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4107| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4108| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4109| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4110| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4111| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4112| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4113| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4114| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4115| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4116| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4117| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4118| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4119| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4120| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4121| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4122| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4123| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4124| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4125| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4126| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4127| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4128| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4129| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4130| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4131| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4132| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4133| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4134| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4135| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4136| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4137| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4138| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4139| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4140| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4141| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4142| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4143| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4144| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4145| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4146| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4147| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4148| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4149| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4150| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4151| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4152| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4153| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4154| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4155| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4156| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4157| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4158| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4159| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4160| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4161| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4162| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4163| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4164| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4165| . . . . . . . . . . . . . . . . . . . . . . . . . . |        20|  0.00|
| 4166| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4167| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4168| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4169| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4170| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4171| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4172| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4173| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4174| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4175| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4176| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4177| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4178| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4179| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4180| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4181| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4182| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4183| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4184| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4185| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4186| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4187| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4188| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4189| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4190| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4191| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4192| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4193| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4194| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4195| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4196| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4197| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4198| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4199| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4200| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4201| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4202| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4203| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4204| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4205| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4206| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4207| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4208| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4209| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4210| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4211| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4212| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4213| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4214| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4215| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4216| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4217| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4218| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4219| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4220| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4221| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4222| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4223| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4224| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4225| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4226| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4227| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4228| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4229| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4230| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4231| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4232| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4233| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4234| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4235| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4236| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4237| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4238| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4239| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4240| . . . . . . . . . . . . . . . . . . . . . . . . . . |        19|  0.00|
| 4241| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4242| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4243| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4244| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4245| . . . . . . . . . . . . . . . . . . . . . . . . . . |        18|  0.00|
| 4246| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4247| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4248| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4249| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4250| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4251| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4252| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4253| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4254| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4255| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4256| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4257| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4258| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4259| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4260| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4261| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4262| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4263| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4264| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4265| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4266| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4267| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4268| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4269| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4270| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4271| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4272| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4273| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4274| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4275| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4276| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4277| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4278| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4279| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4280| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4281| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4282| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4283| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4284| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4285| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4286| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4287| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4288| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4289| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4290| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4291| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4292| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4293| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4294| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4295| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4296| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4297| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4298| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4299| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4300| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4301| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4302| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4303| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4304| . . . . . . . . . . . . . . . . . . . . . . . . . . |        12|  0.00|
| 4305| . . . . . . . . . . . . . . . . . . . . . . . . . . |        17|  0.00|
| 4306| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4307| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4308| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4309| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4310| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4311| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4312| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4313| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4314| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4315| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4316| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4317| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4318| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4319| . . . . . . . . . . . . . . . . . . . . . . . . . . |        16|  0.00|
| 4320| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4321| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4322| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4323| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4324| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4325| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4326| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4327| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4328| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4329| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4330| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4331| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4332| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4333| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4334| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4335| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4336| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4337| . . . . . . . . . . . . . . . . . . . . . . . . . . |        13|  0.00|
| 4338| . . . . . . . . . . . . . . . . . . . . . . . . . . |        15|  0.00|
| 4339| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
| 4340| . . . . . . . . . . . . . . . . . . . . . . . . . . |        14|  0.00|
