+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: UPDATE_T4                                  Thu Apr 16 19:10:51 2020|
|-----------------------------------------------------------------------------|
|          north: 9903473.48523095    east: 1338069.53726927                  |
|REGION    south: 8684078.08687044    west:   74062.11213946                  |
|          res:       929.41722436    res:      929.41722436                  |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__tz_go_merge in UPDATE_T4)                      |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|1547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        44|  0.00|
|1549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        45|  0.00|
|1550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
|1551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        42|  0.00|
|1552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
|1554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
|1556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
|1557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        57|  0.00|
|1560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
|1564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
|1565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
|1566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
|1569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
|1573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        44|  0.00|
|1574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
|1577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
|1581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
|1582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
|1583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
|1584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
|1586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
|1587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
|1600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
|1601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
|1604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
|1607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
|1611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
|1613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
|1614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        41|  0.00|
|1618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
|1624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
|1628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
|1629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
|1650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
|1653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
|1657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
|1665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
|1670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
|1696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
|1698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
|1705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
|1709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
|1711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
|1714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
|1717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
|1722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
|1726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
|1735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1833| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1834| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1835| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1836| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1837| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1838| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1839| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1840| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1841| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1842| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1843| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1863| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1864| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1865| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1866| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1867| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1868| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1869| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1870| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1871| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1872| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1873| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1874| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1875| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1876| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1877| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1878| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1879| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
