+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: UPDATE_T4                                  Wed Jun 10 22:29:57 2020|
|-----------------------------------------------------------------------------|
|          north: 9903473.48523095    east: 1338069.53726927                  |
|REGION    south: 8684078.08687044    west:   74062.11213946                  |
|          res:       929.41722436    res:      929.41722436                  |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__tz_go_v2 in UPDATE_T4)                         |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|1399| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1400| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
|1401| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1402| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1403| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1404| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1405| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1406| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1407| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1408| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1409| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1410| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1411| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1412| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
|1413| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1414| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1415| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1416| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1417| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1418| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1419| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1420| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1421| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1422| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1423| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1424| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1425| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1426| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1427| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1428| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1429| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1430| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1431| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1432| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1433| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1434| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1435| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1436| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1437| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1438| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1439| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
|1440| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1441| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1442| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1443| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1444| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1445| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1446| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1447| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1448| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1449| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1450| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1451| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1452| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1453| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1454| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1455| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1456| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1457| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1458| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1459| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1460| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1461| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1462| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1463| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1464| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1465| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1466| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1467| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1468| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1469| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1470| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1471| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1472| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1473| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1474| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1475| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1476| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1477| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1478| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1479| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1480| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1481| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1482| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1483| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1484| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1485| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1486| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1487| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1488| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1489| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1490| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1491| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1492| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1493| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1494| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1495| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1496| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1497| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1498| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1499| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1500| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1501| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1502| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1503| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
|1504| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1505| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1506| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1507| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1508| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1509| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1510| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1511| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1512| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1513| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1514| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1515| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1516| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1517| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1518| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1519| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1520| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1521| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1522| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1523| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1524| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1525| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1526| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1527| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1528| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1529| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1530| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1531| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1532| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1533| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1534| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1535| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1536| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1537| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1538| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1539| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1540| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1541| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1542| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1543| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1544| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
|1651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
