+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:22 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__t1travtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
| 621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        72|  0.00|
| 622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        80|  0.00|
| 623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        77|  0.00|
| 625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        77|  0.00|
| 626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        75|  0.00|
| 628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        68|  0.00|
| 629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        71|  0.00|
| 630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        74|  0.00|
| 631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        67|  0.00|
| 632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        70|  0.00|
| 633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        68|  0.00|
| 635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        69|  0.00|
| 636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        64|  0.00|
| 637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        76|  0.00|
| 638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        64|  0.00|
| 639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        65|  0.00|
| 640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        66|  0.00|
| 641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        71|  0.00|
| 642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        63|  0.00|
| 643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        71|  0.00|
| 644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        63|  0.00|
| 645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        57|  0.00|
| 646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        64|  0.00|
| 647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        65|  0.00|
| 648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        63|  0.00|
| 649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        62|  0.00|
| 650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        63|  0.00|
| 651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        64|  0.00|
| 652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        60|  0.00|
| 653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        57|  0.00|
| 654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        60|  0.00|
| 655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        55|  0.00|
| 656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        58|  0.00|
| 657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        55|  0.00|
| 658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        53|  0.00|
| 660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        53|  0.00|
| 661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        59|  0.00|
| 662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        52|  0.00|
| 664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        51|  0.00|
| 666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        54|  0.00|
| 667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        49|  0.00|
| 668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        56|  0.00|
| 669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        49|  0.00|
| 670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        52|  0.00|
| 671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        52|  0.00|
| 673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        47|  0.00|
| 677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        48|  0.00|
| 678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        47|  0.00|
| 679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        44|  0.00|
| 681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        42|  0.00|
| 682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        50|  0.00|
| 683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        45|  0.00|
| 684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        52|  0.00|
| 687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        45|  0.00|
| 689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
| 690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        44|  0.00|
| 691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        46|  0.00|
| 692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        45|  0.00|
| 694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        44|  0.00|
| 695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        43|  0.00|
| 698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        42|  0.00|
| 699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
| 702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        40|  0.00|
| 705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        39|  0.00|
| 719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        38|  0.00|
| 724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        34|  0.00|
| 725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        36|  0.00|
| 731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
| 732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
| 734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
| 737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        35|  0.00|
| 738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        32|  0.00|
| 740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
| 741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
| 743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
| 744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        37|  0.00|
| 745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        31|  0.00|
| 747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        33|  0.00|
| 750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        30|  0.00|
| 754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
| 760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        27|  0.00|
| 762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        29|  0.00|
| 764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        28|  0.00|
| 771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        26|  0.00|
| 773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        25|  0.00|
| 776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        24|  0.00|
| 789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        23|  0.00|
| 796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 833| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 834| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 835| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 836| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 837| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 838| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 839| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 840| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 841| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 842| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 843| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
| 857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
| 859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 863| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 864| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 865| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 866| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 867| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 868| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 869| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 870| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 871| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 872| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 873| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 874| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 875| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 876| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 877| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 878| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 879| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 880| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 881| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 882| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 883| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 884| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 885| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 886| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 887| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 888| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 889| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 890| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 891| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 892| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 893| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 894| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 895| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 896| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 897| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 898| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 899| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 900| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 901| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 902| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 903| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 904| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 905| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 906| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 907| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 908| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 909| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 910| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 911| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 912| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 913| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 914| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 915| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 916| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 917| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 918| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 919| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 920| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 921| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 922| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 923| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 924| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
| 925| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 926| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 927| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 928| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 929| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 930| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 931| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 932| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 933| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
| 934| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 935| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 936| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 937| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 938| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 939| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 940| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 941| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 942| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 943| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 944| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 945| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 946| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 947| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 948| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 949| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 950| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 951| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 952| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 953| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
